Date,Open,High,Low,Close,Adj Close,Volume
1996-01-02,22.507469177246094,22.62348747253418,22.391450881958008,22.62348747253418,5.868065357208252,148700
1996-01-03,22.62348747253418,22.739505767822266,22.507469177246094,22.62348747253418,5.868065357208252,192400
1996-01-04,22.507469177246094,22.62348747253418,22.275432586669922,22.507469177246094,5.837972640991211,89600
1996-01-05,22.507469177246094,22.507469177246094,22.275432586669922,22.391450881958008,5.8078789710998535,408600
1996-01-08,22.507469177246094,22.507469177246094,22.275432586669922,22.391450881958008,5.8078789710998535,32900
1996-01-09,22.391450881958008,22.62348747253418,22.275432586669922,22.507469177246094,5.837972640991211,97700
1996-01-10,22.043397903442383,22.043397903442383,21.579326629638672,21.695344924926758,5.753212928771973,153200
1996-01-11,21.579326629638672,21.695344924926758,21.463308334350586,21.695344924926758,5.753212928771973,96600
1996-01-12,21.695344924926758,21.695344924926758,21.3472900390625,21.463308334350586,5.691682815551758,74900
1996-01-15,21.579326629638672,21.927379608154297,21.463308334350586,21.81136131286621,5.783979892730713,228300
1996-01-16,21.927379608154297,22.043397903442383,21.695344924926758,21.927379608154297,5.8147454261779785,76000
1996-01-17,22.043397903442383,22.275432586669922,21.927379608154297,22.15941619873047,5.876277446746826,83000
1996-01-18,22.15941619873047,22.507469177246094,21.927379608154297,22.275432586669922,5.907041072845459,214000
1996-01-19,22.391450881958008,22.507469177246094,22.15941619873047,22.15941619873047,5.876277446746826,179600
1996-01-22,22.15941619873047,22.15941619873047,21.927379608154297,22.15941619873047,5.876277446746826,118500
1996-01-23,21.927379608154297,21.927379608154297,21.463308334350586,21.695344924926758,5.753212928771973,272900
1996-01-24,21.695344924926758,21.81136131286621,21.231271743774414,21.3472900390625,5.660917282104492,129800
1996-01-25,21.3472900390625,21.579326629638672,21.11525535583496,21.231271743774414,5.630148887634277,154900
1996-01-26,21.11525535583496,21.579326629638672,21.11525535583496,21.3472900390625,5.660917282104492,126800
1996-01-29,21.3472900390625,21.579326629638672,21.231271743774414,21.463308334350586,5.691682815551758,122000
1996-01-30,21.3472900390625,21.463308334350586,20.999237060546875,20.999237060546875,5.568619728088379,112600
1996-01-31,20.999237060546875,21.11525535583496,20.767200469970703,20.767200469970703,5.507085800170898,207600
1996-02-01,20.767200469970703,21.11525535583496,20.767200469970703,20.88321876525879,5.537853717803955,233000
1996-02-02,20.187110900878906,20.535165786743164,19.60702133178711,20.419147491455078,5.41478967666626,492100
1996-02-05,20.071094512939453,20.419147491455078,19.955076217651367,20.187110900878906,5.353259563446045,236400
1996-02-06,19.955076217651367,20.535165786743164,19.955076217651367,20.419147491455078,5.41478967666626,249800
1996-02-07,20.419147491455078,21.11525535583496,20.303129196166992,21.11525535583496,5.5993852615356445,324700
